FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0009404	14	8	bilateria	18	olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,dgy,hel,lan	
OG0009405	14	9	parahoxozoa	18	sko,urochordata,loc,ecdysozoa,ava,platyhelminthes,obi,annelids	
OG0009406	14	7	bilateria	19	urochordata,ecdysozoa,ava,platyhelminthes,mollusca,anne_cl2,nge	
OG0009407	14	10	bilateria	16	urochordata,ecdysozoa,ava,platyhelminthes,dgy,hel,hro,nge,pau	
OG0009408	14	13	bilateria	13	cin,ecdysozoa,ava,platyhelminthes,dgy,hro,lan	
OG0009409	14	11	parahoxozoa	16	sko,urochordata,ecdysozoa,ava,platyhelminthes,dgy,hel,hro,pau	
OG0009410	14	12	parahoxozoa	15	odi,nematodes,rva,dme,ava,platyhelminthes,obi,bivalvia,dgy,hel,cte,pau	
OG0009411	14	11	bilateria	15	urochordata,nematodes,rva,sma,ava,platyhelminthes,mollusca,dgy,hel	
OG0009412	14	12	bilateria	14	olfactores,ecdysozoa,ava,platyhelminthes,hro	
OG0009413	14	11	eumetazoa	17	olfactores,ecdysozoa,ava,platyhelminthes,obi,dgy,anne_cl1	
OG0009414	14	12	eumetazoa	16	odi,nematodes,insects,ava,platyhelminthes,obi,lgi,cgi,annelids,lan	
OG0009415	14	11	parahoxozoa	16	vertebrata,nematodes,rva,insects,ava,platyhelminthes,obi,anne_cl2,nge,pau	
OG0009416	14	10	eumetazoa	18	odi,vertebrata,ecdysozoa,ava,platyhelminthes,obi,lgi,annelids	
OG0009417	14	10	bilateria	16	urochordata,loc,nematodes,rva,sma,tca,ava,platyhelminthes,obi,dgy,hro,nge,pau	
OG0009418	14	12	bilateria	14	urochordata,nematodes,rva,sma,ava,platyhelminthes,dgy,anne_cl1,lophophorata	
OG0009419	14	13	parahoxozoa	14	urochordata,ecdysozoa,ava,platyhelminthes,obi,hel,hro	
OG0009420	14	13	eumetazoa	15	nve,vertebrata,nematodes,mandibulata,ava,platyhelminthes,cgi,dgy,hel,hro	
OG0009421	14	13	bilateria	13	sko,odi,vertebrata,nematodes,rva,sma,ava,platyhelminthes,hel,hro	
OG0009422	14	12	bilateria	14	urochordata,hsa,ecdysozoa,ava,platyhelminthes,dgy,hro	
OG0009423	14	11	parahoxozoa	16	sko,olfactores,ecdysozoa,ava,sme,cgi,dgy,hro	
OG0009424	14	10	bilateria	16	urochordata,loc,nematodes,rva,dme,ava,platyhelminthes,obi,lgi,hel,hro,lophophorata	
OG0009425	14	13	bilateria	13	urochordata,ecdysozoa,ava,platyhelminthes,hel,hro	
OG0009426	14	11	parahoxozoa	16	cin,vertebrata,ecdysozoa,ava,sme,obi,dgy,hel,hro,pau	
OG0009427	14	4	bilateria	22	sko,odi,vertebrata,nematodes,mandibulata,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	rva
OG0009428	14	11	eumetazoa	17	nve,urochordata,ecdysozoa,ava,platyhelminthes,obi,cgi,anne_cl2	
OG0009429	14	13	parahoxozoa	14	urochordata,ecdysozoa,ava,platyhelminthes,obi,cgi,nge	
OG0009430	14	6	parahoxozoa	21	olfactores,ecdysozoa,ava,platyhelminthes,mollusca,annelids	
OG0009431	14	11	bilateria	15	sko,urochordata,nematodes,rva,sma,ava,platyhelminthes,obi,pye,anne_cl2	
OG0009432	14	9	parahoxozoa	18	odi,vertebrata,nematodes,rva,sma,dme,ava,platyhelminthes,obi,lgi,cgi,dgy,hel,hro,nge	
OG0009433	14	4	bilateria	22	olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,lophophorata	
OG0009434	14	13	eumetazoa	15	urochordata,nematodes,mandibulata,ava,platyhelminthes,obi,pye,dgy,hel,hro	
OG0009435	14	13	bilateria	13	urochordata,nematodes,rva,insects,ava,platyhelminthes,obi,hel,hro	
OG0009436	14	12	bilateria	14	sko,urochordata,ecdysozoa,ava,platyhelminthes,hro,nge	
OG0009437	14	8	bilateria	18	sko,urochordata,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,dgy,hel,hro	
OG0009438	14	12	parahoxozoa	15	cin,loc,ecdysozoa,ava,platyhelminthes,cgi,dgy,hel,hro	
OG0009439	14	13	parahoxozoa	14	urochordata,ecdysozoa,ava,mli,bivalvia,hro,nge	
OG0009440	14	11	bilateria	15	olfactores,nematodes,rva,sma,dme,ava,sme,obi,cgi,hro,pau	
OG0009441	14	10	parahoxozoa	17	olfactores,nematodes,rva,ava,platyhelminthes,bivalvia,annelids,nge	
OG0009442	14	11	parahoxozoa	16	odi,vertebrata,ecdysozoa,ava,platyhelminthes,annelids	
OG0009443	14	9	bilateria	17	odi,vertebrata,ecdysozoa,ava,platyhelminthes,cgi,dgy,hel,hro,lan	
OG0009444	14	12	parahoxozoa	15	urochordata,ecdysozoa,ava,platyhelminthes,cgi,dgy,hel,hro	
OG0009445	14	11	parahoxozoa	16	urochordata,ecdysozoa,ava,platyhelminthes,obi,dgy,anne_cl1,pau	
OG0009446	14	4	bilateria	22	sko,olfactores,ecdysozoa,ava,platyhelminthes,lgi,cgi,annelids,nge,pau	
OG0009447	14	12	parahoxozoa	15	urochordata,nematodes,rva,insects,ava,platyhelminthes,dgy,hel,hro,nge,pau	
OG0009448	14	11	bilateria	15	odi,ecdysozoa,ava,platyhelminthes,obi,lgi,dgy,hel,hro	
OG0009449	14	12	parahoxozoa	15	urochordata,ecdysozoa,ava,platyhelminthes,cgi,dgy,anne_cl1	
OG0009450	14	14	parahoxozoa	13	urochordata,nematodes,sma,ava,platyhelminthes,bivalvia,dgy,hel,hro	
OG0009451	14	13	parahoxozoa	14	odi,loc,ecdysozoa,ava,platyhelminthes,obi,dgy,hro	
OG0009452	14	10	parahoxozoa	17	olfactores,ecdysozoa,ava,platyhelminthes,annelids	
OG0009453	14	8	bilateria	18	urochordata,ecdysozoa,ava,platyhelminthes,mollusca,hel,hro,lan	
OG0009454	14	10	eumetazoa	18	urochordata,hsa,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,dgy,hel,hro	
OG0009455	14	3	bilateria	23	olfactores,ecdysozoa,ava,platyhelminthes,obi,bivalvia,spir_cl1	
OG0009456	14	13	eumetazoa	15	nve,odi,loc,nematodes,sma,tca,ava,platyhelminthes,pye,dgy,hel,nge,pau	
OG0009457	14	4	parahoxozoa	23	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,nge,pau	
OG0009458	14	13	bilateria	13	odi,hsa,ppa,mandibulata,ava,platyhelminthes,cgi,hel,hro,nge	
OG0009459	14	10	parahoxozoa	17	sko,olfactores,ecdysozoa,ava,platyhelminthes,anne_cl2	
OG0009460	14	5	parahoxozoa	22	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hro,nge,pau	
OG0009461	14	9	bilateria	17	odi,vertebrata,nematodes,rva,sma,ava,platyhelminthes,obi,bivalvia,hel,hro,nge,pau	
OG0009462	14	2	nematodes	0		
OG0009463	14	2	protostomia	18	ppa,panarthropoda,ava,platyhelminthes,mollusca,dgy,anne_cl1,spir_cl	
OG0009464	14	1	cel	0		
OG0009465	14	1	cel	0		
OG0009466	14	1	cel	0		
OG0009467	14	2	nematodes	0		
OG0009468	14	1	cel	0		
OG0009469	14	1	cel	0		
OG0009470	14	6	bilateria	20	sko,bla,cin,vertebrata,ppa,panarthropoda,ava,platyhelminthes,obi,lgi,dgy,anne_cl1,nge,pau	
OG0009471	14	9	bilateria	17	chordata,ppa,panarthropoda,ava,sme,obi,hro,spir_cl	
OG0009472	14	5	bilateria	21	chordata,panarthropoda,ava,platyhelminthes,mollusca,dgy,hro,spir_cl	
OG0009473	14	2	nematodes	0		
OG0009474	14	2	eumetazoa	26	nve,deuterostomes,ppa,panarthropoda,spiralia	
OG0009475	14	14	parahoxozoa	13	bla,odi,sma,ava,platyhelminthes,bivalvia,dgy,hel,spir_cl	
OG0009476	14	8	protostomia	12	nematodes,rva,ava,mli,obi,dgy,anne_cl1,spir_cl	
OG0009477	14	3	spir_cl2	8	obi,lgi,annelids,nge,lan	
OG0009478	14	2	bivalvia	0		
OG0009479	14	3	parahoxozoa	24	deuterostomes,ecdysozoa,ava,platyhelminthes,obi,pye,spir_cl1	
OG0009480	14	3	bilateria	23	sko,bla,cin,vertebrata,ecdysozoa,ava,platyhelminthes,obi,lgi,spir_cl1	
OG0009481	14	2	bivalvia	0		
OG0009482	14	7	spir_cl2	4	obi,dgy,hel,hro	
OG0009483	14	9	spir_cl2	2	obi,hro	
OG0009484	14	2	parahoxozoa	25	deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,spir_cl1	
OG0009485	14	6	parahoxozoa	21	deuterostomes,ecdysozoa,ava,platyhelminthes,obi,annelids,nge	
OG0009486	14	5	bilateria	21	chordata,ecdysozoa,ava,platyhelminthes,obi,annelids,lophophorata	
OG0009487	14	5	spir_cl2	6	obi,pye,dgy,anne_cl1,pau	
OG0009488	14	3	mollusca	1	lgi	
OG0009489	14	9	parahoxozoa	18	deuterostomes,nematodes,rva,insects,ava,platyhelminthes,dgy,hro,lophophorata	
OG0009490	14	7	spir_cl2	4	hel,spir_cl	
OG0009491	14	12	parahoxozoa	15	bla,cin,vertebrata,ecdysozoa,ava,platyhelminthes,dgy,hro	
OG0009492	14	7	spir_cl3	6	annelids,lophophorata	
OG0009493	14	12	bilateria	14	bla,urochordata,nematodes,rva,sma,dme,ava,platyhelminthes,obi,hel,hro	
OG0009494	14	11	parahoxozoa	16	bla,odi,vertebrata,ecdysozoa,ava,platyhelminthes,obi,hel,pau	
OG0009495	14	6	bilateria	20	chordata,ecdysozoa,ava,platyhelminthes,obi,lgi,dgy,hro,lophophorata	
OG0009496	14	8	bilateria	18	chordata,ecdysozoa,ava,platyhelminthes,dgy,hel,hro,nge	
OG0009497	14	4	mollusca	0		
OG0009498	14	7	spir_cl2	4	hel,hro,nge,pau	
OG0009499	14	3	moll_cl	0		
OG0009500	14	6	bilateria	20	sko,bla,urochordata,loc,ecdysozoa,ava,platyhelminthes,obi,annelids,pau	
OG0009501	14	7	bilateria	19	bla,urochordata,ecdysozoa,ava,platyhelminthes,obi,annelids,nge,lan	
OG0009502	14	13	bilateria	13	bla,urochordata,nematodes,mandibulata,ava,platyhelminthes,dgy,hro	
OG0009503	14	10	bilateria	16	sko,bla,urochordata,hsa,ecdysozoa,ava,platyhelminthes,hel,hro	
OG0009504	14	8	spir_cl3	5	mli,obi,dgy,hro,pau	
OG0009505	14	12	parahoxozoa	15	bla,odi,vertebrata,ecdysozoa,ava,platyhelminthes,obi,hro	
OG0009506	14	12	bilateria	14	chordata,nematodes,insects,ava,mli,dgy,hel,hro	
OG0009507	14	9	spir_cl2	2	dgy,hro	
OG0009508	14	6	eumetazoa	22	nve,sko,bla,cin,vertebrata,ecdysozoa,ava,mli,obi,lgi,annelids,lophophorata	
OG0009509	14	13	parahoxozoa	14	bla,urochordata,ecdysozoa,ava,platyhelminthes,dgy,hro	
OG0009510	14	10	bilateria	16	bla,odi,ecdysozoa,ava,platyhelminthes,obi,annelids	
OG0009511	14	5	spir_cl3	8	sme,obi,lgi,anne_cl1,spir_cl	
OG0009512	14	12	eumetazoa	16	bla,urochordata,ecdysozoa,ava,platyhelminthes,obi,dgy,hel,hro	
OG0009513	14	14	eumetazoa	14	bla,urochordata,ecdysozoa,ava,platyhelminthes,dgy,nge	
OG0009514	14	4	bilateria	22	sko,bla,odi,vertebrata,nematodes,rva,dme,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0009515	14	4	bilateria	22	sko,bla,odi,vertebrata,nematodes,rva,insects,ava,platyhelminthes,moll_cl,dgy,anne_cl1,spir_cl	
OG0009516	14	5	bilateria	21	sko,bla,ecdysozoa,ava,sme,spir_cl2	
OG0009517	14	3	spir_cl1	4	dgy,hro,lophophorata	
OG0009518	14	9	parahoxozoa	18	sko,bla,urochordata,hsa,ecdysozoa,ava,sme,obi,lgi,cgi,nge,pau	
OG0009519	14	5	spir_cl3	8	sme,mollusca,hel,lophophorata	
OG0009520	14	3	annelids	1	hro	
OG0009521	14	3	bilateria	23	chordata,ecdysozoa,ava,platyhelminthes,moll_cl,dgy,hel,hro,spir_cl	
OG0009522	14	11	parahoxozoa	16	sko,bla,cin,nematodes,rva,sma,tca,ava,platyhelminthes,bivalvia,spir_cl	
OG0009523	14	3	spir_cl1	4	dgy,hro,lophophorata	
OG0009524	14	11	parahoxozoa	16	sko,bla,urochordata,nematodes,rva,insects,ava,platyhelminthes,cgi,dgy,hel,hro	
OG0009525	14	2	anne_cl1	0		
OG0009526	14	3	parahoxozoa	24	chordata,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0009527	14	4	spir_cl2	7	obi,bivalvia,dgy,hel,nge,lan	
OG0009528	14	11	parahoxozoa	16	bla,urochordata,ecdysozoa,ava,platyhelminthes,lgi,cgi,hro,lan	
OG0009529	14	3	eumetazoa	25	deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0009530	14	1	dgy	0		
OG0009531	14	5	spir_cl2	6	moll_cl,cte,nge,lan	
OG0009532	14	3	spir_cl3	10	sme,mollusca,anne_cl2,lophophorata	
OG0009533	14	2	spir_cl3	11	mli,mollusca,anne_cl2,spir_cl	
OG0009534	14	2	protostomia	18	nematodes,rva,sma,dme,ava,platyhelminthes,mollusca,anne_cl2,spir_cl	
OG0009535	14	5	protostomia	15	nematodes,rva,sma,ava,platyhelminthes,bivalvia,dgy,hel,cte,spir_cl	
OG0009536	14	2	insects	0		
OG0009537	14	3	mandibulata	0		tca
OG0009538	14	4	bilateria	22	sko,bla,urochordata,nematodes,rva,sma,tca,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0009539	14	4	eumetazoa	24	deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,lophophorata	
OG0009540	14	1	hro	0		
OG0009541	14	3	protostomia	17	nematodes,mandibulata,ava,sme,mollusca,dgy,hel,cte,spir_cl	
OG0009542	14	1	hro	0		
OG0009543	14	3	spir_cl2	8	moll_cl,annelids,nge	
OG0009544	14	6	parahoxozoa	21	chordata,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,annelids	
OG0009545	14	5	parahoxozoa	22	chordata,ecdysozoa,ava,platyhelminthes,obi,bivalvia,annelids,pau	
OG0009546	14	3	spir_cl2	8	obi,lgi,cgi,annelids,nge	
OG0009547	14	1	lgi	0		
OG0009548	14	1	lgi	0		
OG0009549	14	3	mollusca	1	cgi	
OG0009550	14	2	spir_cl3	11	sme,mollusca,annelids,lophophorata	
OG0009551	14	3	spir_cl3	10	sme,mollusca,annelids,lan	
OG0009552	14	1	mli	0		
OG0009553	14	2	spir_cl3	11	sme,mollusca,annelids,lophophorata	
OG0009554	14	4	spir_cl3	9	mollusca,annelids,lan	
OG0009555	14	1	nge	0		
OG0009556	14	1	nge	0		
OG0009557	14	2	parahoxozoa	25	deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,nge,lan	
OG0009558	14	1	obi	0		
OG0009559	14	1	ppa	0		
OG0009560	14	1	pye	0		
OG0009561	14	1	pye	0		
OG0009562	14	1	rva	0		
OG0009563	14	1	rva	0		
OG0009564	14	1	sko	0		
OG0009565	14	1	sma	0		
OG0009566	14	1	sme	0		
OG0009567	14	1	sme	0		
OG0009568	13	6	metazoa	23	mle,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,annelids,pau	
OG0009569	13	1	aqu	0		
OG0009570	13	1	aqu	0		
OG0009571	13	8	metazoa	21	mle,deuterostomes,cel,panarthropoda,ava,platyhelminthes,lgi,pye,dgy,spir_cl	
OG0009572	13	3	metazoa	26	mle,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,lophophorata	
OG0009573	13	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,spir_cl3	
OG0009574	13	2	metazoa	27	parahoxozoa	
OG0009575	13	6	metazoa	23	mle,nve,sko,olfactores,ecdysozoa,ava,platyhelminthes,lgi,cgi,dgy,hel,hro,lophophorata	
OG0009576	13	4	metazoa	25	mle,nve,deuterostomes,nematodes,rva,insects,ava,platyhelminthes,mollusca,annelids,pau	
OG0009577	13	9	metazoa	20	mle,nve,sko,olfactores,ecdysozoa,ava,platyhelminthes,lgi,dgy,hro,pau	
OG0009578	13	1	aqu	0		
OG0009579	13	3	metazoa	26	mle,chordata,protostomia	
OG0009580	13	4	metazoa	25	mle,nve,chordata,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,annelids,nge,pau	
OG0009581	13	5	metazoa	24	mle,nve,chordata,nematodes,rva,insects,ava,platyhelminthes,mollusca,dgy,anne_cl1,lophophorata	
OG0009582	13	3	metazoa	26	mle,nve,sko,olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,cgi,spir_cl1	
OG0009583	13	6	metazoa	23	mle,deuterostomes,cel,panarthropoda,ava,platyhelminthes,obi,lgi,cgi,annelids,lan	
OG0009584	13	4	metazoa	25	mle,nve,chordata,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,lophophorata	
OG0009585	13	8	metazoa	21	odi,protostomia	
OG0009586	13	11	metazoa	18	mle,nve,olfactores,ecdysozoa,ava,platyhelminthes,hel,hro,nge	
OG0009587	13	3	metazoa	26	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,bivalvia,spir_cl1	
OG0009588	13	3	metazoa	26	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,annelids,pau	
OG0009589	13	3	metazoa	26	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,bivalvia,spir_cl1	
OG0009590	13	12	metazoa	17	mle,urochordata,loc,ecdysozoa,ava,sme,obi,cgi,dgy,hel,hro	
OG0009591	13	4	metazoa	25	mle,nve,chordata,ecdysozoa,ava,platyhelminthes,obi,lgi,pye,annelids,lophophorata	
OG0009592	13	5	metazoa	24	mle,nve,chordata,nematodes,mandibulata,ava,platyhelminthes,mollusca,dgy,anne_cl1,lophophorata	
OG0009593	13	10	metazoa	19	nve,sko,cin,loc,nematodes,mandibulata,ava,platyhelminthes,mollusca,anne_cl2	
OG0009594	13	13	metazoa	16	mle,bla,urochordata,nematodes,insects,ava,platyhelminthes,bivalvia,hel,hro,lan	
OG0009595	13	2	metazoa	27	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hel,hro,spir_cl	
OG0009596	13	4	metazoa	25	mle,nve,chordata,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,nge,pau	
OG0009597	13	8	metazoa	21	mle,nve,bla,vertebrata,ecdysozoa,ava,platyhelminthes,obi,pye,dgy,hro,spir_cl	
OG0009598	13	10	metazoa	19	mle,deuterostomes,ecdysozoa,ava,platyhelminthes,anne_cl2	
OG0009599	13	8	metazoa	21	mle,urochordata,nematodes,rva,sma,spiralia	
OG0009600	13	11	metazoa	18	mle,nve,chordata,ecdysozoa,ava,platyhelminthes,hel,hro	
OG0009601	13	10	metazoa	19	mle,bla,odi,ecdysozoa,ava,platyhelminthes,obi,cgi,annelids,nge	
OG0009602	13	13	metazoa	16	mle,urochordata,ecdysozoa,ava,platyhelminthes,dgy,hel,hro,pau	
OG0009603	13	10	metazoa	19	mle,nve,sko,bla,urochordata,ecdysozoa,ava,platyhelminthes,annelids	
OG0009604	13	11	metazoa	18	nve,chordata,cel,rva,tca,ava,platyhelminthes,obi,lgi,dgy,hel,hro,pau	
OG0009605	13	4	metazoa	25	mle,nve,deuterostomes,ppa,rva,insects,spir_cl3	
OG0009606	13	3	metazoa	26	mle,deuterostomes,ecdysozoa,spir_cl3	
OG0009607	13	12	metazoa	17	mle,nve,urochordata,ecdysozoa,ava,platyhelminthes,obi,cgi,hel,hro	
OG0009608	13	10	metazoa	19	mle,sko,urochordata,hsa,ecdysozoa,ava,platyhelminthes,mollusca,hro	
OG0009609	13	7	metazoa	22	nve,odi,protostomia	
OG0009610	13	11	metazoa	18	mle,nve,sko,bla,urochordata,ppa,mli,moll_cl,spir_cl1	
OG0009611	13	5	metazoa	24	mle,nve,deuterostomes,ecdysozoa,ava,platyhelminthes,obi,lgi,annelids,nge	
OG0009612	13	13	metazoa	16	mle,nve,odi,vertebrata,nematodes,mandibulata,ava,platyhelminthes,cgi,hel,hro	
OG0009613	13	11	metazoa	18	mle,odi,vertebrata,ecdysozoa,ava,platyhelminthes,obi,lgi,hro,nge,pau	
OG0009614	13	7	metazoa	22	mle,nve,sko,bla,urochordata,nematodes,rva,sma,dme,ava,platyhelminthes,bivalvia,annelids,nge,pau	
OG0009615	13	12	metazoa	17	nve,urochordata,ecdysozoa,ava,platyhelminthes,cgi,annelids	
OG0009616	13	7	metazoa	22	mle,nve,sko,urochordata,loc,ecdysozoa,ava,sme,obi,lgi,pye,dgy,hel,hro,lophophorata	
OG0009617	13	4	metazoa	25	nve,deuterostomes,panarthropoda,spiralia	
OG0009618	13	8	metazoa	21	mle,nve,sko,olfactores,ecdysozoa,platyhelminthes,obi,annelids,nge	
OG0009619	13	6	metazoa	23	mle,chordata,ecdysozoa,ava,platyhelminthes,mollusca,hel,cte,nge,lan	
OG0009620	13	7	metazoa	22	mle,nve,sko,olfactores,ecdysozoa,platyhelminthes,spir_cl1	
OG0009621	13	8	metazoa	21	mle,nve,chordata,ecdysozoa,ava,platyhelminthes,cgi,annelids	
OG0009622	13	5	metazoa	24	mle,nve,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,nge,pau	
OG0009623	13	3	spiralia	11	platyhelminthes,mollusca,hel,hro,spir_cl	
OG0009624	13	1	ava	0		
OG0009625	13	2	protostomia	18	ppa,panarthropoda,spir_cl3	
OG0009626	13	7	bilateria	19	sko,bla,urochordata,hsa,ecdysozoa,bivalvia,dgy,hel,cte,spir_cl	
OG0009627	13	9	parahoxozoa	18	olfactores,nematodes,mandibulata,platyhelminthes,obi,cgi,dgy,hel,hro,nge,pau	
OG0009628	13	6	protostomia	14	rva,sma,platyhelminthes,mollusca,anne_cl2,spir_cl	
OG0009629	13	8	bilateria	18	bla,cin,vertebrata,ecdysozoa,sme,bivalvia,dgy,hel,spir_cl	
OG0009630	13	3	parahoxozoa	24	deuterostomes,ecdysozoa,platyhelminthes,mollusca,annelids,nge,lan	
OG0009631	13	11	eumetazoa	17	nve,chordata,cel,panarthropoda,platyhelminthes,obi,dgy,anne_cl1	
OG0009632	13	10	spiralia	4	mli,hro,lophophorata	
OG0009633	13	11	bilateria	15	sko,urochordata,cel,mandibulata,moll_cl,anne_cl2,nge,lan	
OG0009634	13	9	bilateria	17	sko,bla,urochordata,ppa,panarthropoda,platyhelminthes,lgi,cgi,dgy,hel,hro,nge	
OG0009635	13	5	spiralia	9	platyhelminthes,mollusca,hel,hro,pau	
OG0009636	13	11	parahoxozoa	16	bla,odi,ecdysozoa,platyhelminthes,cgi,annelids,nge	
OG0009637	13	2	parahoxozoa	25	deuterostomes,ecdysozoa,spir_cl3	
OG0009638	13	5	spiralia	9	platyhelminthes,lgi,dgy,hel,hro,spir_cl	
OG0009639	13	9	eumetazoa	19	nve,bla,odi,vertebrata,nematodes,rva,platyhelminthes,moll_cl,annelids,nge,lan	
OG0009640	13	8	bilateria	18	olfactores,ecdysozoa,mli,obi,cgi,anne_cl2,lophophorata	
OG0009641	13	11	spiralia	3	platyhelminthes,hel	
OG0009642	13	9	parahoxozoa	18	olfactores,ecdysozoa,ava,platyhelminthes,cgi,annelids	
OG0009643	13	2	deuterostomes	4	olfactores	
OG0009644	13	11	bilateria	15	urochordata,ecdysozoa,ava,platyhelminthes,obi,dgy,hel,nge	
OG0009645	13	8	bilateria	18	odi,nematodes,rva,spiralia	
OG0009646	13	12	bilateria	14	urochordata,nematodes,rva,insects,ava,platyhelminthes,obi,dgy,hel,hro	
OG0009647	13	10	bilateria	16	odi,ecdysozoa,ava,platyhelminthes,obi,lgi,annelids	
OG0009648	13	7	bilateria	19	sko,odi,ecdysozoa,ava,platyhelminthes,mollusca,hel,hro,nge,pau	
OG0009649	13	3	chordata	2	urochordata	
OG0009650	13	2	deuterostomes	4	olfactores	
OG0009651	13	9	bilateria	17	olfactores,ecdysozoa,ava,sme,obi,bivalvia,nge,lan	
OG0009652	13	13	bilateria	13	urochordata,hsa,nematodes,rva,insects,ava,platyhelminthes,hel,hro	
OG0009653	13	10	parahoxozoa	17	urochordata,ecdysozoa,ava,sme,obi,bivalvia,dgy,hel,hro,pau	
OG0009654	13	9	parahoxozoa	18	olfactores,ecdysozoa,ava,platyhelminthes,cgi,annelids	
OG0009655	13	11	bilateria	15	sko,olfactores,nematodes,rva,ava,platyhelminthes,cgi,dgy,hel,hro	
OG0009656	13	10	parahoxozoa	17	sko,odi,nematodes,mandibulata,ava,platyhelminthes,mollusca,dgy,anne_cl1	
OG0009657	13	5	parahoxozoa	22	olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,anne_cl1,nge,lan	
OG0009658	13	9	bilateria	17	olfactores,nematodes,rva,sma,ava,platyhelminthes,obi,lgi,pye,hel,hro,nge	
OG0009659	13	4	parahoxozoa	23	sko,odi,vertebrata,ecdysozoa,ava,platyhelminthes,mollusca,annelids,nge,pau	
OG0009660	13	12	bilateria	14	urochordata,ecdysozoa,ava,platyhelminthes,cgi,dgy,hel	
OG0009661	13	9	bilateria	17	vertebrata,ecdysozoa,ava,platyhelminthes,mollusca,dgy,hro	
OG0009662	13	8	bilateria	18	sko,urochordata,ecdysozoa,ava,platyhelminthes,obi,annelids,pau	
OG0009663	13	11	bilateria	15	olfactores,nematodes,rva,dme,ava,platyhelminthes,lgi,pye,hro,pau	
OG0009664	13	9	bilateria	17	sko,olfactores,ecdysozoa,ava,platyhelminthes,hel,hro,pau	
OG0009665	13	7	eumetazoa	21	nve,olfactores,nematodes,mandibulata,ava,platyhelminthes,mollusca,dgy,hel,hro,nge	
OG0009666	13	5	eumetazoa	23	odi,vertebrata,protostomia	
OG0009667	13	13	parahoxozoa	14	urochordata,nematodes,rva,sma,tca,ava,platyhelminthes,obi,anne_cl2	
OG0009668	13	11	parahoxozoa	16	olfactores,nematodes,rva,insects,ava,platyhelminthes,obi,lgi,hro,nge	
OG0009669	13	6	parahoxozoa	21	sko,odi,vertebrata,ecdysozoa,ava,platyhelminthes,obi,lgi,annelids,nge,pau	
OG0009670	13	8	bilateria	18	sko,olfactores,ecdysozoa,ava,platyhelminthes,obi,lgi,dgy,hro	
OG0009671	13	10	bilateria	16	odi,vertebrata,ecdysozoa,ava,platyhelminthes,annelids	
OG0009672	13	11	parahoxozoa	16	olfactores,ecdysozoa,ava,platyhelminthes,obi,hel,hro	
OG0009673	13	9	bilateria	17	olfactores,ecdysozoa,ava,platyhelminthes,dgy,hro,nge,pau	
OG0009674	13	12	bilateria	14	odi,loc,ecdysozoa,ava,platyhelminthes,obi,lgi,hro	
OG0009675	13	3	deuterostomes	3	odi,vertebrata	
OG0009676	13	12	parahoxozoa	15	odi,loc,ecdysozoa,ava,platyhelminthes,lgi,dgy,hel,hro	
OG0009677	13	4	bilateria	22	sko,olfactores,ecdysozoa,ava,platyhelminthes,mollusca,dgy,cte,nge,lan	
OG0009678	13	8	bilateria	18	cin,ecdysozoa,ava,platyhelminthes,lgi,cgi,dgy,hel,hro,spir_cl	
OG0009679	13	8	parahoxozoa	19	sko,urochordata,nematodes,mandibulata,ava,sme,obi,lgi,cgi,annelids,nge,pau	
OG0009680	13	13	parahoxozoa	14	urochordata,nematodes,rva,sma,tca,ava,platyhelminthes,dgy,hel,hro,nge	
